id_municipio,nome_municipio,sigla_uf,nome_regiao,cluster,cluster_k3,taxa_alf,risco_previsto,n_alunos,presenca
2914802,Itabuna,BA,Nordeste,1,1,0.2513,0.6813,2646,0.8175
2914901,Itacaré,BA,Nordeste,0,0,0.2626,0.6946,575,0.8122
2915007,Itaeté,BA,Nordeste,0,0,0.3909,0.694,243,0.9012
2915106,Itagi,BA,Nordeste,0,0,0.2811,0.6686,217,0.9447
2915205,Itagibá,BA,Nordeste,0,0,0.3566,0.5978,488,0.877
2915304,Itagimirim,BA,Nordeste,1,1,0.2705,0.517,207,0.8792
2915353,Itaguaçu da Bahia,BA,Nordeste,0,0,0.2591,0.6696,247,0.9474
2915403,Itaju do Colônia,BA,Nordeste,0,0,0.1404,0.6363,171,0.807
2915502,Itajuípe,BA,Nordeste,0,0,0.2946,0.6653,241,0.834
2915601,Itamaraju,BA,Nordeste,0,0,0.3682,0.6883,1388,0.8963
2915700,Itamari,BA,Nordeste,0,0,0.3817,0.6105,131,0.8473
2915809,Itambé,BA,Nordeste,0,0,0.225,0.6721,569,0.8963
2915908,Itanagra,BA,Nordeste,0,0,0.1902,0.6515,184,0.7391
2916005,Itanhém,BA,Nordeste,0,0,0.4784,0.6197,232,0.8276
2916104,Itaparica,BA,Nordeste,0,1,0.2994,0.641,481,0.8358
2916203,Itapé,BA,Nordeste,0,0,0.2874,0.6444,174,0.8851
2916302,Itapebi,BA,Nordeste,0,0,0.1534,0.6563,176,0.8239
2916401,Itapetinga,BA,Nordeste,1,1,0.3228,0.6426,1326,0.8786
2916500,Itapicuru,BA,Nordeste,0,0,0.3708,0.718,677,0.9069
2916609,Itapitanga,BA,Nordeste,0,0,0.2857,0.6966,154,0.8506
2916708,Itaquara,BA,Nordeste,0,0,0.3356,0.646,149,0.9799
2916807,Itarantim,BA,Nordeste,0,0,0.3694,0.6658,314,0.8694
2916856,Itatim,BA,Nordeste,0,0,0.5165,0.6691,393,0.9771
2916906,Itiruçu,BA,Nordeste,0,0,0.2759,0.6385,145,0.8828
2917003,Itiúba,BA,Nordeste,0,0,0.2333,0.6855,570,0.9105
2917102,Itororó,BA,Nordeste,0,0,0.3434,0.6355,297,0.8788
2917201,Ituaçu,BA,Nordeste,0,0,0.4773,0.6332,440,0.9182
2917300,Ituberá,BA,Nordeste,0,0,0.3406,0.6641,323,0.904
2917334,Iuiú,BA,Nordeste,0,0,0.3493,0.6099,209,0.9139
2917359,Jaborandi,BA,Nordeste,0,0,0.3956,0.6082,225,0.9156
2917409,Jacaraci,BA,Nordeste,0,0,0.5123,0.5738,244,0.8402
2917508,Jacobina,BA,Nordeste,0,1,0.2526,0.6802,1445,0.8325
2917607,Jaguaquara,BA,Nordeste,0,0,0.478,0.7111,1159,0.9491
2917706,Jaguarari,BA,Nordeste,0,0,0.3088,0.6537,570,0.8825
2917805,Jaguaripe,BA,Nordeste,0,0,0.3127,0.6263,339,0.8584
2917904,Jandaíra,BA,Nordeste,0,0,0.395,0.6328,200,0.905
2918001,Jequié,BA,Nordeste,0,1,0.3124,0.6924,2295,0.8052
2918100,Jeremoabo,BA,Nordeste,0,0,0.2406,0.6706,478,0.8536
2918209,Jiquiriçá,BA,Nordeste,0,0,0.3567,0.656,157,0.8153
2918308,Jitaúna,BA,Nordeste,0,0,0.2731,0.6792,227,0.8678
2918357,João Dourado,BA,Nordeste,0,0,0.3982,0.6469,570,0.9123
2918407,Juazeiro,BA,Nordeste,1,1,0.2708,0.6841,6155,0.8924
2918456,Jucuruçu,BA,Nordeste,0,0,0.4409,0.6225,93,0.7742
2918506,Jussara,BA,Nordeste,0,0,0.2949,0.6904,312,0.9263
2918555,Jussari,BA,Nordeste,0,0,0.2925,0.5896,147,0.8776
2918605,Jussiape,BA,Nordeste,0,0,0.2991,0.5308,107,0.9346
2918704,Lafaiete Coutinho,BA,Nordeste,0,0,0.5714,0.5429,56,0.9107
2918753,Lagoa Real,BA,Nordeste,0,0,0.1837,0.6696,98,0.8469
2918803,Laje,BA,Nordeste,0,0,0.4246,0.6446,285,0.8807
2918902,Lajedão,BA,Nordeste,0,0,0.4375,0.5735,80,0.8125
2919009,Lajedinho,BA,Nordeste,0,0,0.3134,0.6167,67,0.9104
2919058,Lajedo do Tabocal,BA,Nordeste,0,0,0.4741,0.5945,116,0.9741
2919108,Lamarão,BA,Nordeste,0,0,0.2,0.6701,120,0.9417
2919157,Lapão,BA,Nordeste,0,0,0.231,0.6767,684,0.9342
2919207,Lauro de Freitas,BA,Nordeste,1,2,0.241,0.678,3419,0.8154
2919306,Lençóis,BA,Nordeste,0,0,0.3291,0.5842,237,0.8819
2919405,Licínio de Almeida,BA,Nordeste,0,0,0.6635,0.6273,211,0.9336
2919504,Livramento de Nossa Senhora,BA,Nordeste,0,0,0.3466,0.651,880,0.9159
2919553,Luís Eduardo Magalhães,BA,Nordeste,1,2,0.2833,0.6403,3300,0.8673
2919603,Macajuba,BA,Nordeste,0,0,0.2277,0.6739,303,0.9307
2919702,Macarani,BA,Nordeste,0,0,0.4387,0.6812,351,0.9031
2919801,Macaúbas,BA,Nordeste,0,0,0.355,0.6379,569,0.949
2919900,Macururé,BA,Nordeste,0,0,0.0787,0.5525,89,0.9326
2919926,Madre de Deus,BA,Nordeste,1,2,0.2663,0.591,353,0.8414
2919959,Maetinga,BA,Nordeste,0,0,0.5431,0.5801,116,0.9224
2920007,Maiquinique,BA,Nordeste,0,0,0.2778,0.629,234,0.8718
2920106,Mairi,BA,Nordeste,0,0,0.3083,0.6865,266,0.9248
2920205,Malhada,BA,Nordeste,0,0,0.2837,0.6933,423,0.9574
2920304,Malhada de Pedras,BA,Nordeste,0,0,0.6404,0.5802,178,0.9045
2920403,Manoel Vitorino,BA,Nordeste,0,0,0.3841,0.6453,276,0.9493
2920452,Mansidão,BA,Nordeste,0,0,0.2864,0.666,199,0.8794
2920502,Maracás,BA,Nordeste,0,0,0.4171,0.6487,525,0.8552
2920601,Maragogipe,BA,Nordeste,0,0,0.3975,0.6198,483,0.8054
2920700,Maraú,BA,Nordeste,0,0,0.2048,0.6642,210,0.8
2920809,Marcionílio Souza,BA,Nordeste,0,0,0.1701,0.6672,147,0.8776
2920908,Mascote,BA,Nordeste,0,0,0.2021,0.6541,292,0.7945
2921005,Mata de São João,BA,Nordeste,1,1,0.4852,0.6157,1453,0.8747
2921054,Matina,BA,Nordeste,0,0,0.4048,0.6516,252,0.9325
2921104,Medeiros Neto,BA,Nordeste,0,0,0.4416,0.657,539,0.8868
2921203,Miguel Calmon,BA,Nordeste,0,0,0.3855,0.7046,415,0.906
2921302,Milagres,BA,Nordeste,0,0,0.3487,0.6346,195,0.8718
2921401,Mirangaba,BA,Nordeste,0,0,0.2414,0.6923,319,0.7618
2921450,Mirante,BA,Nordeste,0,0,0.4451,0.6539,164,0.9085
2921500,Monte Santo,BA,Nordeste,0,0,0.2487,0.6964,599,0.8581
2921609,Morpará,BA,Nordeste,0,0,0.2957,0.6389,186,0.9677
2921708,Morro do Chapéu,BA,Nordeste,0,0,0.293,0.6856,529,0.9093
2921807,Mortugaba,BA,Nordeste,0,0,0.5949,0.5701,237,0.9156
2921906,Mucugê,BA,Nordeste,0,0,0.3699,0.6348,173,0.9249
2922003,Mucuri,BA,Nordeste,1,1,0.4124,0.6659,902,0.8437
2922052,Mulungu do Morro,BA,Nordeste,0,0,0.2373,0.6505,236,0.9364
2922102,Mundo Novo,BA,Nordeste,0,0,0.28,0.6657,300,0.94
2922201,Muniz Ferreira,BA,Nordeste,0,0,0.4318,0.6212,132,0.9697
2922250,Muquém de São Francisco,BA,Nordeste,0,0,0.2439,0.6743,246,0.9187
2922300,Muritiba,BA,Nordeste,0,1,0.3293,0.6425,413,0.8886
2922409,Mutuípe,BA,Nordeste,0,0,0.4811,0.5807,291,0.9141
2922508,Nazaré,BA,Nordeste,0,0,0.1818,0.6291,187,0.6524
2922607,Nilo Peçanha,BA,Nordeste,0,0,0.4084,0.6437,191,0.9267
2922656,Nordestina,BA,Nordeste,0,0,0.2442,0.6509,344,0.8517
2922706,Nova Canaã,BA,Nordeste,0,0,0.2638,0.668,235,0.8638
2922730,Nova Fátima,BA,Nordeste,0,0,0.381,0.5901,126,0.9206
2922755,Nova Ibiá,BA,Nordeste,0,0,0.4369,0.6059,103,0.8932
2922805,Nova Itarana,BA,Nordeste,0,0,0.3238,0.6941,210,0.9524
2922854,Nova Redenção,BA,Nordeste,0,0,0.2598,0.6755,127,0.8268
2922904,Nova Soure,BA,Nordeste,0,0,0.25,0.6854,532,0.9342
2923001,Nova Viçosa,BA,Nordeste,0,0,0.4193,0.6888,1109,0.8981
2923035,Novo Horizonte,BA,Nordeste,0,0,0.6025,0.5706,239,0.9289
2923050,Novo Triunfo,BA,Nordeste,0,0,0.2579,0.6645,190,0.8947
2923100,Olindina,BA,Nordeste,0,0,0.2463,0.6811,402,0.9104
2923209,Oliveira dos Brejinhos,BA,Nordeste,0,0,0.3558,0.6838,475,0.9095
2923308,Ouriçangas,BA,Nordeste,0,0,0.4022,0.5937,179,0.9106
2923357,Ourolândia,BA,Nordeste,0,0,0.223,0.6774,408,0.8137
2923407,Palmas de Monte Alto,BA,Nordeste,0,0,0.391,0.611,335,0.9373
2923506,Palmeiras,BA,Nordeste,0,0,0.396,0.6409,202,0.9109
2923605,Paramirim,BA,Nordeste,0,0,0.4396,0.65,298,0.9329
2923704,Paratinga,BA,Nordeste,0,0,0.1957,0.6447,562,0.8612
2923803,Paripiranga,BA,Nordeste,0,0,0.43,0.6541,407,0.941
2923902,Pau Brasil,BA,Nordeste,0,0,0.3248,0.6414,311,0.8585
2924009,Paulo Afonso,BA,Nordeste,0,1,0.2233,0.6785,2459,0.8072
2924058,Pé de Serra,BA,Nordeste,0,0,0.3085,0.6511,201,0.806
2924108,Pedrão,BA,Nordeste,0,0,0.1644,0.634,73,0.9315
2924207,Pedro Alexandre,BA,Nordeste,0,0,0.2258,0.6363,248,0.9435
2924306,Piatã,BA,Nordeste,0,0,0.378,0.6696,492,0.874
2924405,Pilão Arcado,BA,Nordeste,0,0,0.1936,0.7484,971,0.8229
2924504,Pindaí,BA,Nordeste,0,0,0.5409,0.623,281,0.9537
2924603,Pindobaçu,BA,Nordeste,0,0,0.3537,0.6656,458,0.9389
2924652,Pintadas,BA,Nordeste,0,0,0.5118,0.6423,127,0.9921
2924678,Piraí do Norte,BA,Nordeste,0,0,0.3958,0.6727,144,0.7778
2924702,Piripá,BA,Nordeste,0,0,0.5556,0.5874,153,0.9412
2924801,Piritiba,BA,Nordeste,0,0,0.3994,0.6981,308,0.9286
2924900,Planaltino,BA,Nordeste,0,0,0.4519,0.6193,135,0.9259
2925006,Planalto,BA,Nordeste,0,0,0.2846,0.6899,383,0.9112
2925105,Poções,BA,Nordeste,0,0,0.3779,0.6901,958,0.8727
2925204,Pojuca,BA,Nordeste,1,1,0.5121,0.6347,662,0.9124
2925253,Ponto Novo,BA,Nordeste,0,0,0.2685,0.6837,432,0.912
2925303,Porto Seguro,BA,Nordeste,0,1,0.4149,0.6989,4977,0.8883
2925402,Potiraguá,BA,Nordeste,0,0,0.2543,0.6431,232,0.8966
2925501,Prado,BA,Nordeste,0,0,0.2937,0.7042,1001,0.8272
2925600,Presidente Dutra,BA,Nordeste,0,0,0.1903,0.6965,226,0.9204
2925709,Presidente Jânio Quadros,BA,Nordeste,0,0,0.2827,0.6378,237,0.9198
2925758,Presidente Tancredo Neves,BA,Nordeste,0,0,0.1964,0.7006,280,0.8464
2925808,Queimadas,BA,Nordeste,0,0,0.2677,0.6532,523,0.9312
2925907,Quijingue,BA,Nordeste,0,0,0.3439,0.6839,285,0.9053
2925931,Quixabeira,BA,Nordeste,0,0,0.4405,0.621,168,0.8393
2925956,Rafael Jambeiro,BA,Nordeste,0,0,0.3674,0.6572,430,0.8837
2926004,Remanso,BA,Nordeste,0,0,0.2634,0.6907,786,0.8931
2926103,Retirolândia,BA,Nordeste,0,0,0.2,0.606,255,0.949
2926202,Riachão das Neves,BA,Nordeste,0,0,0.3485,0.6327,198,0.8737
2926301,Riachão do Jacuípe,BA,Nordeste,0,0,0.3269,0.6706,416,0.8438
2926400,Riacho de Santana,BA,Nordeste,0,0,0.4196,0.6349,479,0.8894
2926509,Ribeira do Amparo,BA,Nordeste,0,0,0.291,0.6308,354,0.9181
2926608,Ribeira do Pombal,BA,Nordeste,0,0,0.3357,0.6881,1132,0.8896
2926657,Ribeirão do Largo,BA,Nordeste,0,0,0.4438,0.6743,160,0.8938
2926707,Rio de Contas,BA,Nordeste,0,0,0.4906,0.5968,267,0.9139
2926806,Rio do Antônio,BA,Nordeste,0,0,0.4703,0.6221,202,0.9059
2926905,Rio do Pires,BA,Nordeste,0,0,0.2551,0.612,98,0.8673
2927002,Rio Real,BA,Nordeste,0,0,0.337,0.681,638,0.8918
2927101,Rodelas,BA,Nordeste,0,0,0.2258,0.5836,341,0.871
2927200,Ruy Barbosa,BA,Nordeste,0,0,0.3081,0.6822,516,0.9322
2927309,Salinas da Margarida,BA,Nordeste,0,0,0.4286,0.6251,448,0.9107
2927408,Salvador,BA,Nordeste,1,2,0.3301,0.7434,29932,0.8587
2927507,Santa Bárbara,BA,Nordeste,0,0,0.2339,0.6574,248,0.8468
2927606,Santa Brígida,BA,Nordeste,0,0,0.2454,0.6605,383,0.8799
2927705,Santa Cruz Cabrália,BA,Nordeste,0,0,0.3427,0.6642,928,0.8696
2927804,Santa Cruz da Vitória,BA,Nordeste,0,0,0.3385,0.5942,130,0.8231
2927903,Santa Inês,BA,Nordeste,0,0,0.4585,0.6742,205,0.961
2928000,Santaluz,BA,Nordeste,0,0,0.25,0.6338,496,0.8931
2928059,Santa Luzia,BA,Nordeste,0,0,0.2414,0.6701,261,0.7778
2928109,Santa Maria da Vitória,BA,Nordeste,0,0,0.2511,0.6429,685,0.8423
2928208,Santana,BA,Nordeste,0,0,0.3129,0.6649,489,0.9243
2928307,Santanópolis,BA,Nordeste,0,0,0.1797,0.6125,128,0.7344
2928406,Santa Rita de Cássia,BA,Nordeste,0,0,0.3678,0.6789,590,0.9169
2928505,Santa Teresinha,BA,Nordeste,0,0,0.25,0.6849,172,0.9186
2928604,Santo Amaro,BA,Nordeste,0,0,0.3386,0.6824,942,0.8355
2928703,Santo Antônio de Jesus,BA,Nordeste,1,1,0.2949,0.6566,1326,0.7579
2928802,Santo Estêvão,BA,Nordeste,0,0,0.2874,0.6392,1082,0.8928
2928901,São Desidério,BA,Nordeste,0,0,0.4504,0.6636,837,0.9295
2928950,São Domingos,BA,Nordeste,0,1,0.3725,0.6269,102,0.902
2929008,São Félix,BA,Nordeste,0,0,0.2789,0.6431,190,0.8789
2929057,São Félix do Coribe,BA,Nordeste,0,1,0.4286,0.6476,364,0.9176
2929107,São Felipe,BA,Nordeste,0,0,0.396,0.6237,346,0.9046
2929206,São Francisco do Conde,BA,Nordeste,1,1,0.2494,0.7106,854,0.8665
2929255,São Gabriel,BA,Nordeste,0,0,0.2973,0.6653,370,0.8919
2929305,São Gonçalo dos Campos,BA,Nordeste,0,0,0.2615,0.6983,608,0.8092
2929354,São José da Vitória,BA,Nordeste,0,0,0.2575,0.6469,167,0.8802
2929370,São José do Jacuípe,BA,Nordeste,0,0,0.2287,0.6598,188,0.8511
2929404,São Miguel das Matas,BA,Nordeste,0,0,0.2929,0.5973,140,0.9
2929503,São Sebastião do Passé,BA,Nordeste,0,0,0.3969,0.6778,635,0.8283
2929602,Sapeaçu,BA,Nordeste,0,0,0.5726,0.6669,248,0.9194
2929701,Sátiro Dias,BA,Nordeste,0,0,0.2108,0.6577,204,0.8775
2929750,Saubara,BA,Nordeste,0,0,0.4107,0.6455,168,0.8512
2929800,Saúde,BA,Nordeste,0,0,0.1543,0.6654,188,0.8777
2929909,Seabra,BA,Nordeste,0,0,0.3527,0.6946,998,0.8457
2930006,Sebastião Laranjeiras,BA,Nordeste,0,0,0.4872,0.6023,156,0.9295
2930105,Senhor do Bonfim,BA,Nordeste,0,1,0.2068,0.6631,1025,0.9024
2930154,Serra do Ramalho,BA,Nordeste,0,0,0.2514,0.6495,911,0.8551
2930204,Sento Sé,BA,Nordeste,0,0,0.2201,0.6514,963,0.8671
2930303,Serra Dourada,BA,Nordeste,0,0,0.2744,0.657,328,0.8872
2930402,Serra Preta,BA,Nordeste,0,0,0.3266,0.6589,199,0.9246
2930501,Serrinha,BA,Nordeste,0,0,0.1988,0.697,1182,0.8621
2930600,Serrolândia,BA,Nordeste,0,0,0.2544,0.6527,287,0.8885
2930709,Simões Filho,BA,Nordeste,1,1,0.3735,0.7048,2570,0.8883
2930758,Sítio do Mato,BA,Nordeste,0,0,0.3228,0.7018,158,0.7089
2930766,Sítio do Quinto,BA,Nordeste,0,0,0.4011,0.6907,177,0.9096
